,UserId,ProductId,Rating,UserCluster,ProductCluster
14189,15403,974,5.0,8,8
14190,13000,974,5.0,8,8
14191,9155,974,5.0,8,8
14192,9034,974,5.0,8,8
14193,5751,974,4.0,8,8
14194,12277,974,4.0,8,8
14195,5127,974,5.0,8,8
14196,7063,974,1.0,8,8
14197,7776,974,3.0,8,8
14198,8422,974,3.0,8,8
14199,9159,974,5.0,8,8
14200,12227,974,5.0,8,8
14201,3775,974,5.0,8,8
14202,5376,974,5.0,8,8
14203,13480,974,4.0,8,8
14204,15537,974,5.0,8,8
14205,10303,974,5.0,8,8
14206,5545,974,2.0,8,8
14207,13886,974,4.0,8,8
14208,9847,975,5.0,8,8
14209,3833,975,5.0,8,8
14210,3774,975,5.0,8,8
14211,43,975,5.0,8,8
14212,15578,975,5.0,8,8
14213,15261,975,2.0,8,8
14214,9217,975,5.0,8,8
14215,7832,975,4.0,8,8
14216,2775,975,5.0,8,8
14217,5821,975,5.0,8,8
14218,8971,975,4.0,9,8
14219,7752,975,5.0,8,8
14220,3178,975,4.0,8,8
14221,8942,975,4.0,8,8
14222,10758,975,5.0,8,8
14223,13098,975,3.0,8,8
14224,11824,976,5.0,8,8
14225,11675,976,5.0,8,8
14226,257,976,5.0,8,8
14227,1466,976,5.0,8,8
14228,2193,976,5.0,8,8
14229,4714,976,5.0,8,8
14230,12850,977,1.0,8,8
14231,12072,977,3.0,8,8
14232,8288,977,2.0,8,8
14233,2616,977,5.0,8,8
14234,1540,977,5.0,8,8
14235,1980,977,5.0,8,8
14236,3425,977,5.0,8,8
14237,14452,978,5.0,8,8
14238,7618,978,5.0,8,8
14239,10775,978,5.0,8,8
14240,15538,978,5.0,8,8
14241,9706,978,5.0,8,8
14242,6919,978,5.0,8,8
14243,8691,978,3.0,8,8
14244,12285,978,5.0,8,8
14245,15182,978,5.0,8,8
14246,14724,978,5.0,8,8
14247,3338,978,5.0,8,8
14248,4692,978,5.0,8,8
14249,9578,978,4.0,8,8
14250,12973,978,5.0,8,8
14251,13859,978,5.0,8,8
14252,12536,979,5.0,8,8
14253,7832,979,5.0,8,8
14254,7678,979,5.0,8,8
14255,4083,979,5.0,8,8
14256,5760,979,5.0,8,8
14257,15474,979,5.0,8,8
14258,15412,979,1.0,8,8
14259,12649,979,5.0,8,8
14260,1906,980,4.0,8,8
14261,5854,980,5.0,8,8
14262,4228,980,5.0,8,8
14263,118,980,5.0,8,8
14264,14253,980,5.0,8,8
14265,13665,980,5.0,8,8
14266,10808,980,5.0,8,8
14267,4945,980,5.0,8,8
14268,12762,980,4.0,8,8
14269,3334,981,2.0,8,8
14270,13859,981,5.0,8,8
14271,6840,981,3.0,8,8
14272,14225,981,5.0,8,8
14273,10968,981,4.0,8,8
14274,12438,981,5.0,8,8
14275,10740,981,5.0,8,8
14276,9823,981,5.0,8,8
14277,9896,981,5.0,8,8
14278,8127,981,5.0,8,8
14279,8401,981,5.0,8,8
14280,3900,982,5.0,8,8
14281,4876,982,5.0,8,8
14282,1415,982,5.0,8,8
14283,325,982,5.0,8,8
14284,15583,982,2.0,8,8
14285,9550,982,4.0,8,8
14286,4970,982,5.0,8,8
14287,15370,983,4.0,8,8
14288,7522,983,5.0,8,8
14289,13990,983,4.0,8,8
14290,10580,983,4.0,8,8
14291,14191,983,4.0,8,8
14292,15563,983,5.0,8,8
14293,5628,983,5.0,8,8
14294,14597,983,4.0,8,8
14295,4134,984,5.0,8,8
14296,11062,984,5.0,8,8
14297,14780,984,4.0,8,8
14298,13986,984,5.0,8,8
14299,1069,984,5.0,8,8
14300,6088,984,5.0,8,8
14301,7134,985,2.0,8,8
14302,6896,985,5.0,8,8
14303,6756,985,5.0,8,8
14304,15214,985,3.0,8,8
14305,1660,985,3.0,8,8
14306,2450,985,3.0,8,8
14307,3905,985,5.0,8,8
14308,8156,985,5.0,8,8
14309,7408,985,4.0,5,8
14310,15783,985,5.0,8,8
14311,8285,985,4.0,8,8
14312,6463,985,2.0,8,8
14313,6504,985,4.0,8,8
14314,1941,985,5.0,8,8
14315,4303,985,5.0,8,8
14316,1655,985,1.0,8,8
14317,10736,985,3.0,8,8
14318,5583,985,5.0,8,8
14319,12691,985,4.0,8,8
14320,9099,985,5.0,8,8
14321,6638,985,3.0,8,8
14322,6779,985,3.0,8,8
14323,37,985,1.0,8,8
14324,15818,985,4.0,8,8
14325,9815,985,5.0,8,8
14326,15460,985,5.0,8,8
14327,14016,985,5.0,8,8
14328,5659,985,3.0,8,8
14329,4864,985,5.0,8,8
14330,9769,985,5.0,8,8
14331,5961,985,5.0,8,8
14332,13777,985,5.0,8,8
14333,15287,985,1.0,8,8
14334,4091,985,5.0,8,8
14335,3911,985,5.0,8,8
14336,12876,986,5.0,8,8
14337,13087,986,5.0,8,8
14338,363,986,5.0,8,8
14339,10387,986,4.0,8,8
14340,330,986,5.0,8,8
14341,4132,986,5.0,8,8
14342,7310,986,5.0,8,8
14343,12733,986,5.0,8,8
14344,14170,986,5.0,6,8
14345,9248,987,4.0,8,8
14346,5493,987,2.0,8,8
14347,10401,987,5.0,8,8
14348,6542,987,5.0,8,8
14349,5492,987,4.0,8,8
14350,10695,987,5.0,8,8
14351,6097,987,5.0,8,8
14352,8571,987,3.0,8,8
14353,5389,987,5.0,8,8
14354,10414,988,5.0,8,8
14355,9260,988,4.0,8,8
14356,5813,988,5.0,8,8
14357,3489,988,1.0,8,8
14358,3662,988,5.0,8,8
14359,8511,988,5.0,8,8
14360,15581,988,5.0,8,8
14361,569,988,1.0,8,8
14362,1166,988,5.0,8,8
14363,9711,988,1.0,8,8
14364,13600,988,2.0,8,8
14365,2005,989,5.0,8,8
14366,8796,989,5.0,0,8
14367,12247,989,5.0,8,8
14368,15859,989,4.0,8,8
14369,13216,989,5.0,8,8
14370,8754,989,4.0,8,8
14371,11252,989,5.0,8,8
14372,15279,989,5.0,8,8
14373,9269,989,2.0,8,8
14374,15750,990,5.0,8,8
14375,11130,990,5.0,8,8
14376,289,990,5.0,8,8
14377,10226,990,3.0,8,8
14378,9465,990,5.0,8,8
14379,13025,990,5.0,8,8
14380,2237,990,5.0,8,8
14381,439,990,3.0,8,8
14382,3823,990,5.0,8,8
14383,13455,990,5.0,8,8
14384,2805,990,5.0,8,8
14385,14770,990,5.0,8,8
14386,6032,991,5.0,8,8
14387,1035,991,5.0,8,8
14388,13398,991,5.0,8,8
14389,288,991,5.0,8,8
14390,1390,991,5.0,8,8
14391,10132,991,2.0,8,8
14392,6759,991,5.0,8,8
14393,4116,991,5.0,8,8
14394,15772,991,4.0,8,8
14395,791,991,3.0,8,8
14396,14663,991,3.0,8,8
14397,7180,991,2.0,8,8
14398,11759,991,5.0,8,8
14399,11456,991,4.0,8,8
14400,11277,991,5.0,8,8
14401,15657,991,5.0,8,8
14402,6167,991,5.0,8,8
14403,8824,991,3.0,8,8
14404,8414,991,4.0,8,8
14405,13612,991,4.0,8,8
14406,8823,991,5.0,8,8
14407,4373,991,2.0,8,8
14408,10443,991,5.0,8,8
14409,13473,991,4.0,8,8
14410,14394,991,5.0,8,8
14411,3535,991,4.0,8,8
14412,14208,991,2.0,8,8
14413,3063,991,5.0,8,8
14414,733,991,5.0,8,8
14415,12611,991,3.0,8,8
14416,5488,991,5.0,8,8
14417,7859,991,5.0,8,8
14418,3159,991,5.0,8,8
14419,13678,991,3.0,8,8
14420,488,991,5.0,8,8
14421,2810,991,3.0,8,8
14422,7607,991,2.0,8,8
14423,10863,991,3.0,8,8
14424,7996,991,4.0,8,8
14425,2108,991,5.0,8,8
14426,6217,991,3.0,8,8
14427,2459,991,4.0,8,8
14428,10438,991,1.0,8,8
14429,5641,991,4.0,8,8
14430,30,991,5.0,8,8
14431,1069,991,4.0,8,8
14432,2462,991,4.0,8,8
14433,10971,991,3.0,8,8
14434,5141,991,5.0,8,8
14435,4309,991,5.0,8,8
14436,3412,991,2.0,8,8
14437,9687,991,5.0,8,8
14438,8382,991,1.0,8,8
14439,5065,991,5.0,8,8
14440,1582,991,5.0,8,8
14441,13857,991,5.0,8,8
14442,8611,991,5.0,8,8
14443,11844,991,4.0,8,8
14444,8607,991,5.0,8,8
14445,2578,991,4.0,8,8
14446,13006,991,3.0,8,8
14447,15910,991,4.0,8,8
14448,14261,991,1.0,8,8
14449,4235,991,5.0,8,8
14450,12136,991,5.0,8,8
14451,4078,991,5.0,8,8
14452,4801,991,5.0,8,8
14453,11587,991,5.0,8,8
14454,6816,991,2.0,8,8
14455,4893,991,4.0,8,8
14456,9634,992,5.0,8,8
14457,9757,992,4.0,8,8
14458,14552,992,5.0,8,8
14459,8185,992,4.0,8,8
14460,6266,992,5.0,8,8
14461,1876,992,5.0,8,8
14462,3036,993,5.0,8,8
14463,10014,993,5.0,8,8
14464,5077,993,4.0,8,8
14465,13802,993,5.0,8,8
14466,15269,993,5.0,8,8
14467,5028,993,2.0,8,8
14468,5913,993,5.0,8,8
14469,9080,993,5.0,8,8
14470,7697,994,1.0,8,6
14471,1006,994,5.0,8,6
14472,14711,994,5.0,8,6
14473,11359,994,5.0,8,6
14474,5130,994,5.0,8,6
14475,4932,994,1.0,8,6
14476,4810,994,5.0,8,6
14477,428,994,5.0,8,6
14478,13061,995,5.0,6,8
14479,4450,995,5.0,8,8
14480,2006,995,5.0,6,8
14481,2545,995,5.0,8,8
14482,5116,995,5.0,8,8
14483,680,995,5.0,8,8
14484,8114,995,5.0,8,8
14485,136,995,5.0,8,8
14486,4525,995,4.0,8,8
14487,8134,995,5.0,8,8
14488,9694,995,5.0,8,8
14489,4409,995,4.0,8,8
14490,14793,996,4.0,8,8
14491,728,996,5.0,8,8
14492,15134,996,5.0,8,8
14493,3259,996,5.0,8,8
14494,4852,996,5.0,8,8
14495,2895,996,4.0,8,8
14496,13878,996,5.0,8,8
14497,8366,996,5.0,8,8
14498,3409,996,5.0,8,8
14499,8602,996,5.0,8,8
14500,7980,996,5.0,8,8
14501,13040,996,5.0,8,8
14502,4629,997,5.0,6,6
14503,978,997,5.0,8,6
14504,5821,997,4.0,8,6
14505,5606,997,5.0,8,6
14506,5501,997,5.0,8,6
14507,3115,997,5.0,8,6
14508,14195,997,5.0,8,6
14509,13861,997,5.0,8,6
14510,12904,997,4.0,8,6
14511,2506,997,5.0,6,6
14512,6536,997,4.0,8,6
14513,3640,997,5.0,8,6
14514,5753,997,1.0,8,6
14515,2314,997,5.0,8,6
14516,11225,997,4.0,8,6
14517,2269,997,2.0,8,6
14518,4949,997,5.0,8,6
14519,9059,997,3.0,8,6
14520,5183,997,1.0,8,6
14521,7143,997,5.0,8,6
14522,12646,997,4.0,8,6
14523,3005,997,5.0,8,6
14524,3512,997,5.0,8,6
14525,5106,997,5.0,8,6
14526,5099,997,5.0,8,6
14527,6611,997,5.0,8,6
14528,8513,997,4.0,8,6
14529,540,997,5.0,8,6
14530,10155,997,2.0,8,6
14531,15298,997,5.0,8,6
14532,15899,998,5.0,8,8
14533,4449,998,5.0,8,8
14534,13684,998,4.0,8,8
14535,12456,998,4.0,8,8
14536,10256,998,5.0,8,8
14537,15802,998,5.0,8,8
14538,13230,998,5.0,8,8
14539,9272,998,4.0,8,8
14540,2542,998,5.0,8,8
14541,7648,998,4.0,8,8
14542,6307,998,5.0,8,8
14543,967,998,2.0,8,8
14544,10430,998,5.0,8,8
14545,919,998,3.0,8,8
14546,7786,998,5.0,8,8
14547,5099,998,5.0,8,8
14548,2640,998,5.0,8,8
14549,8290,998,5.0,8,8
14550,11306,998,5.0,8,8
14551,7850,998,5.0,8,8
14552,2089,998,5.0,8,8
14553,1772,998,5.0,8,8
14554,7489,998,5.0,8,8
14555,742,998,5.0,8,8
14556,6774,998,4.0,8,8
14557,7264,998,4.0,8,8
14558,14833,998,4.0,8,8
14559,13259,999,5.0,8,8
14560,5871,999,4.0,6,8
14561,7682,999,5.0,8,8
14562,8808,999,5.0,8,8
14563,4278,999,5.0,8,8
14564,10250,999,5.0,8,8
14565,13421,999,5.0,8,8
14566,8950,999,5.0,8,8
14567,8981,999,5.0,8,8
14568,7604,999,5.0,8,8
14569,2408,999,5.0,8,8
14570,11656,999,5.0,8,8
14571,7563,1000,5.0,8,8
14572,13709,1000,4.0,8,8
14573,9808,1000,3.0,8,8
14574,9120,1000,5.0,8,8
14575,725,1000,5.0,8,8
14576,12527,1000,5.0,6,8
14577,12486,1000,4.0,8,8
14578,10156,1001,5.0,8,8
14579,15332,1001,5.0,8,8
14580,2371,1001,4.0,8,8
14581,11681,1001,5.0,8,8
14582,10412,1001,4.0,8,8
14583,12532,1001,4.0,8,8
14584,7821,1001,5.0,8,8
14585,10678,1001,5.0,8,8
14586,903,1001,5.0,8,8
14587,4640,1001,5.0,8,8
14588,3483,1002,5.0,8,8
14589,10435,1002,4.0,8,8
14590,6463,1002,5.0,8,8
14591,10797,1002,2.0,8,8
14592,1790,1002,5.0,8,8
14593,1066,1002,5.0,8,8
14594,9891,1002,4.0,8,8
14595,13022,1002,3.0,8,8
14596,3174,1002,5.0,8,8
14597,7343,1002,5.0,8,8
14598,7941,1003,1.0,8,8
14599,6403,1003,5.0,8,8
14600,5153,1003,5.0,8,8
14601,11887,1003,5.0,8,8
14602,13928,1003,5.0,8,8
14603,6429,1003,5.0,8,8
14604,15173,1003,5.0,8,8
14605,5785,1003,5.0,8,8
14606,5489,1003,5.0,8,8
14607,11395,1004,5.0,8,8
14608,15271,1004,5.0,8,8
14609,4457,1004,5.0,8,8
14610,873,1004,5.0,8,8
14611,11947,1004,5.0,3,8
14612,14404,1004,5.0,8,8
14613,14230,1005,4.0,8,8
14614,13831,1005,3.0,8,8
14615,7549,1005,5.0,8,8
14616,7115,1005,5.0,8,8
14617,3421,1005,3.0,8,8
14618,5603,1005,5.0,8,8
14619,9463,1005,5.0,8,8
14620,8955,1005,5.0,8,8
14621,39,1006,5.0,8,8
14622,13364,1006,5.0,8,8
14623,3226,1006,5.0,8,8
14624,7870,1006,1.0,8,8
14625,15394,1006,3.0,8,8
14626,474,1006,5.0,8,8
14627,13046,1007,5.0,8,8
14628,3983,1007,5.0,8,8
14629,8394,1007,4.0,8,8
14630,480,1007,5.0,8,8
14631,8178,1007,3.0,8,8
14632,7140,1007,5.0,8,8
14633,155,1007,5.0,8,8
14634,6647,1007,5.0,8,8
14635,12109,1008,5.0,8,8
14636,15173,1008,5.0,8,8
14637,5817,1008,3.0,8,8
14638,13824,1008,5.0,6,8
14639,13638,1008,5.0,8,8
14640,2937,1008,5.0,8,8
14641,13427,1008,4.0,8,8
14642,14452,1008,1.0,8,8
14643,6697,1009,3.0,8,8
14644,3568,1009,5.0,8,8
14645,11336,1009,5.0,8,8
14646,5707,1009,4.0,8,8
14647,201,1009,5.0,8,8
14648,1472,1009,4.0,8,8
14649,7728,1009,5.0,8,8
14650,9920,1009,4.0,8,8
14651,8413,1009,3.0,8,8
14652,5239,1009,4.0,8,8
14653,9563,1009,3.0,8,8
14654,12860,1009,4.0,8,8
14655,10983,1009,4.0,8,8
14656,9193,1010,4.0,8,8
14657,13623,1010,4.0,8,8
14658,9151,1010,4.0,8,8
14659,9198,1010,4.0,8,8
14660,9357,1010,3.0,8,8
14661,13452,1010,5.0,8,8
14662,15869,1010,5.0,8,8
14663,4819,1010,2.0,8,8
14664,15469,1011,1.0,8,8
14665,6220,1011,1.0,8,8
14666,14557,1011,3.0,8,8
14667,8569,1011,4.0,8,8
14668,4660,1011,3.0,8,8
14669,12080,1011,4.0,8,8
14670,10113,1011,3.0,8,8
14671,15107,1011,5.0,8,8
14672,14779,1011,5.0,8,8
14673,12986,1011,1.0,8,8
14674,13259,1011,5.0,8,8
14675,7381,1011,2.0,8,8
14676,5520,1012,5.0,8,8
14677,4970,1012,4.0,8,8
14678,5728,1012,5.0,8,8
14679,6540,1012,4.0,8,8
14680,1901,1012,4.0,8,8
14681,15807,1012,5.0,8,8
14682,7738,1012,5.0,3,8
14683,2064,1012,4.0,3,8
14684,3448,1012,5.0,8,8
14685,2859,1013,5.0,8,8
14686,15854,1013,5.0,8,8
14687,11207,1013,4.0,8,8
14688,13605,1013,5.0,8,8
14689,13749,1013,2.0,8,8
14690,8328,1013,3.0,8,8
14691,3552,1013,4.0,8,8
14692,9226,1013,3.0,8,8
14693,2556,1013,3.0,8,8
14694,4038,1013,5.0,8,8
14695,5036,1013,4.0,8,8
14696,6039,1013,5.0,8,8
14697,7850,1013,1.0,8,8
14698,2824,1013,4.0,3,8
14699,8798,1013,4.0,8,8
14700,4189,1013,5.0,8,8
14701,4062,1013,5.0,8,8
14702,3761,1013,2.0,8,8
14703,6303,1013,5.0,8,8
14704,4239,1013,4.0,8,8
14705,13871,1014,5.0,8,8
14706,13519,1014,4.0,8,8
14707,9933,1014,5.0,8,8
14708,1789,1014,5.0,8,8
14709,8879,1014,5.0,8,8
14710,9925,1014,4.0,8,8
14711,9136,1014,2.0,8,8
14712,2257,1015,5.0,8,8
14713,12131,1015,5.0,8,8
14714,2806,1015,3.0,8,8
14715,5648,1015,4.0,8,8
14716,12292,1015,5.0,8,8
14717,4902,1015,5.0,8,8
14718,6734,1015,5.0,8,8
14719,15561,1016,4.0,8,8
14720,7135,1016,2.0,8,8
14721,4549,1016,3.0,8,8
14722,3369,1016,4.0,8,8
14723,11006,1016,3.0,8,8
14724,5808,1016,1.0,8,8
14725,3837,1016,5.0,8,8
14726,1627,1016,5.0,8,8
14727,15747,1016,4.0,8,8
14728,6372,1016,5.0,8,8
14729,14959,1016,4.0,8,8
14730,8273,1016,5.0,8,8
14731,3472,1017,5.0,8,8
14732,7121,1017,5.0,8,8
14733,12165,1017,5.0,8,8
14734,7585,1017,5.0,8,8
14735,15721,1017,5.0,8,8
14736,14589,1017,5.0,8,8
14737,1185,1017,5.0,8,8
14738,5319,1017,5.0,8,8
14739,15666,1017,5.0,8,8
14740,15590,1017,5.0,8,8
14741,2654,1017,5.0,8,8
14742,2357,1017,5.0,8,8
14743,2654,1018,3.0,8,8
14744,3436,1018,4.0,8,8
14745,15721,1018,5.0,8,8
14746,4739,1018,5.0,8,8
14747,7541,1018,5.0,8,8
14748,3142,1018,5.0,8,8
14749,1430,1018,5.0,8,8
14750,5047,1018,5.0,8,8
14751,12222,1019,4.0,8,8
14752,9984,1019,5.0,8,8
14753,12655,1019,1.0,8,8
14754,13582,1019,5.0,8,8
14755,13338,1019,3.0,8,8
14756,13581,1019,3.0,8,8
14757,8768,1019,5.0,8,8
14758,5521,1019,5.0,8,8
14759,13199,1020,2.0,8,2
14760,10132,1020,4.0,8,2
14761,1470,1020,5.0,8,2
14762,6643,1020,5.0,8,2
14763,1660,1020,1.0,8,2
14764,13329,1020,5.0,8,2
14765,1730,1020,4.0,8,2
14766,2336,1021,5.0,8,8
14767,8179,1021,4.0,8,8
14768,5451,1021,5.0,8,8
14769,1626,1021,5.0,8,8
14770,5182,1021,5.0,8,8
14771,808,1021,5.0,8,8
14772,7981,1021,4.0,8,8
14773,9163,1021,5.0,8,8
14774,4112,1021,5.0,8,8
14775,1358,1021,5.0,8,8
14776,15182,1021,5.0,8,8
14777,2418,1021,5.0,8,8
14778,12420,1021,5.0,3,8
14779,11337,1021,5.0,8,8
14780,7853,1021,5.0,8,8
14781,7648,1021,5.0,8,8
14782,9850,1022,2.0,8,3
14783,4107,1022,5.0,8,3
14784,12764,1022,3.0,8,3
14785,4753,1022,4.0,8,3
14786,14282,1022,5.0,8,3
14787,417,1022,5.0,8,3
14788,14549,1022,5.0,8,3
14789,2405,1022,4.0,8,3
14790,4739,1023,3.0,8,8
14791,13638,1023,5.0,8,8
14792,3833,1023,5.0,8,8
14793,1646,1023,4.0,8,8
14794,4981,1023,5.0,8,8
14795,9610,1023,5.0,8,8
14796,456,1023,4.0,8,8
14797,3624,1024,4.0,8,8
14798,13585,1024,5.0,8,8
14799,1789,1024,5.0,8,8
14800,13518,1024,5.0,8,8
14801,5905,1024,5.0,8,8
14802,15833,1024,5.0,8,8
14803,4001,1024,5.0,8,8
14804,14336,1025,5.0,8,8
14805,5477,1025,5.0,8,8
14806,656,1025,5.0,8,8
14807,15833,1025,5.0,8,8
14808,680,1025,5.0,8,8
14809,14542,1025,5.0,8,8
14810,7850,1025,3.0,8,8
14811,15529,1026,3.0,8,8
14812,15163,1026,5.0,8,8
14813,15753,1026,5.0,8,8
14814,10173,1026,3.0,8,8
14815,8445,1026,5.0,8,8
14816,5131,1026,3.0,8,8
14817,8715,1027,4.0,8,8
14818,1736,1027,2.0,8,8
14819,11067,1027,5.0,8,8
14820,9736,1027,4.0,8,8
14821,5726,1027,3.0,8,8
14822,2450,1027,4.0,8,8
14823,7412,1027,5.0,8,8
14824,14863,1028,5.0,8,8
14825,4013,1028,5.0,8,8
14826,634,1028,4.0,8,8
14827,1137,1028,5.0,8,8
14828,8610,1028,5.0,8,8
14829,5227,1028,5.0,8,8
14830,7725,1028,5.0,8,8
14831,12849,1028,4.0,8,8
14832,10337,1028,5.0,8,8
14833,8123,1028,5.0,8,8
14834,5014,1028,3.0,8,8
14835,15412,1029,1.0,8,8
14836,164,1029,1.0,8,8
14837,5098,1029,5.0,8,8
14838,6807,1029,5.0,8,8
14839,409,1029,5.0,8,8
14840,13627,1029,2.0,3,8
14841,15144,1030,1.0,8,8
14842,15797,1030,5.0,8,8
14843,1081,1030,5.0,8,8
14844,9861,1030,4.0,8,8
14845,11577,1030,5.0,8,8
14846,9434,1030,5.0,8,8
14847,7973,1030,2.0,6,8
14848,9523,1031,5.0,8,8
14849,2248,1031,2.0,8,8
14850,2850,1031,5.0,8,8
14851,3845,1031,5.0,8,8
14852,8120,1031,5.0,8,8
14853,7543,1031,5.0,8,8
14854,1491,1031,5.0,8,8
14855,1326,1031,5.0,8,8
14856,9555,1031,1.0,8,8
14857,7955,1031,5.0,8,8
14858,8761,1032,5.0,8,8
14859,5130,1032,5.0,8,8
14860,6571,1032,4.0,8,8
14861,15247,1032,4.0,8,8
14862,8999,1032,5.0,8,8
14863,8159,1032,4.0,8,8
14864,14108,1032,5.0,8,8
14865,3393,1032,5.0,8,8
14866,4421,1033,5.0,8,8
14867,15459,1033,5.0,8,8
14868,4739,1033,5.0,8,8
14869,12962,1033,5.0,8,8
14870,6757,1033,5.0,8,8
14871,3965,1033,5.0,8,8
14872,11592,1033,5.0,8,8
14873,1890,1033,5.0,8,8
14874,13687,1033,4.0,8,8
14875,8060,1033,5.0,8,8
14876,3927,1034,5.0,8,8
14877,13259,1034,5.0,8,8
14878,8157,1034,5.0,8,8
14879,14482,1034,5.0,8,8
14880,15146,1034,5.0,8,8
14881,5065,1034,5.0,8,8
14882,12646,1034,5.0,8,8
14883,11747,1034,5.0,8,8
14884,1680,1034,3.0,8,8
14885,9071,1034,5.0,8,8
14886,293,1034,5.0,8,8
14887,9345,1034,5.0,8,8
14888,9709,1034,2.0,8,8
14889,11941,1034,5.0,8,8
14890,7968,1034,5.0,8,8
14891,6048,1034,5.0,8,8
14892,7949,1034,5.0,8,8
14893,3593,1034,5.0,8,8
14894,7753,1034,1.0,8,8
14895,2741,1034,5.0,8,8
14896,6990,1034,4.0,8,8
14897,9637,1034,5.0,8,8
14898,1079,1034,5.0,8,8
14899,12612,1034,5.0,8,8
14900,4879,1034,3.0,8,8
14901,3658,1034,5.0,8,8
14902,13252,1034,5.0,8,8
14903,10826,1034,3.0,8,8
14904,8325,1034,4.0,8,8
14905,3573,1034,5.0,8,8
14906,11348,1034,1.0,8,8
14907,6108,1034,5.0,8,8
14908,8085,1034,5.0,8,8
14909,5502,1034,5.0,8,8
14910,14436,1034,5.0,8,8
14911,11777,1034,3.0,8,8
14912,15166,1034,5.0,8,8
14913,7714,1034,5.0,8,8
14914,9843,1034,5.0,8,8
14915,9843,1035,5.0,8,8
14916,4290,1035,5.0,8,8
14917,9982,1035,5.0,8,8
14918,15068,1035,5.0,8,8
14919,7278,1035,5.0,8,8
14920,8325,1035,5.0,8,8
14921,13926,1035,1.0,8,8
14922,4204,1035,5.0,8,8
14923,1511,1035,5.0,3,8
14924,6474,1035,5.0,8,8
14925,10737,1035,3.0,8,8
14926,12738,1035,5.0,8,8
14927,4879,1035,3.0,8,8
14928,7890,1035,4.0,6,8
14929,3634,1035,4.0,8,8
14930,11541,1035,5.0,8,8
14931,5833,1035,5.0,8,8
14932,10592,1035,5.0,8,8
14933,14071,1035,5.0,8,8
14934,11777,1035,5.0,8,8
14935,7965,1035,3.0,8,8
14936,14787,1035,3.0,8,8
14937,15181,1035,1.0,8,8
14938,6319,1035,5.0,8,8
14939,293,1035,5.0,8,8
14940,9071,1035,5.0,8,8
14941,4390,1035,5.0,8,8
14942,14482,1035,5.0,8,8
14943,3327,1035,5.0,8,8
14944,12329,1035,5.0,8,8
14945,2908,1035,5.0,8,8
14946,13300,1035,5.0,8,8
14947,14436,1035,5.0,8,8
14948,8410,1035,4.0,8,8
14949,11466,1035,1.0,8,8
14950,1649,1035,5.0,8,8
14951,13041,1035,5.0,8,8
14952,14109,1035,1.0,8,8
14953,9953,1035,5.0,8,8
14954,4839,1035,5.0,8,8
14955,5922,1035,5.0,8,8
14956,11356,1035,5.0,8,8
14957,7035,1035,5.0,8,8
14958,7850,1035,1.0,8,8
14959,12001,1035,1.0,8,8
14960,1719,1036,4.0,8,8
14961,13033,1036,5.0,8,8
14962,10437,1036,3.0,8,8
14963,3307,1036,4.0,8,8
14964,931,1036,5.0,8,8
14965,9133,1036,3.0,8,8
14966,3052,1036,5.0,8,8
14967,4732,1036,5.0,8,8
14968,10367,1036,5.0,8,8
14969,10444,1036,2.0,8,8
14970,2141,1036,5.0,8,8
14971,848,1037,5.0,8,8
14972,14363,1037,5.0,8,8
14973,13991,1037,5.0,8,8
14974,3933,1037,5.0,3,8
14975,8473,1037,2.0,8,8
14976,4495,1037,5.0,8,8
14977,7121,1038,5.0,8,8
14978,15572,1038,5.0,8,8
14979,469,1038,3.0,8,8
14980,14313,1038,5.0,8,8
14981,14531,1038,5.0,8,8
14982,15906,1038,5.0,8,8
14983,3336,1039,5.0,8,6
14984,5729,1039,5.0,8,6
14985,1542,1039,5.0,8,6
14986,12062,1039,5.0,8,6
14987,9282,1039,1.0,8,6
14988,6596,1039,5.0,8,6
14989,7191,1040,4.0,6,8
14990,2449,1040,5.0,6,8
14991,9358,1040,4.0,8,8
14992,12597,1040,5.0,6,8
14993,4103,1040,1.0,8,8
14994,11224,1040,5.0,8,8
14995,3471,1041,4.0,6,8
14996,3819,1041,3.0,9,8
14997,14101,1041,3.0,8,8
14998,4125,1041,3.0,9,8
14999,13229,1041,5.0,6,8
15000,2874,1041,5.0,9,8
15001,10187,1041,3.0,6,8
15002,5828,1041,5.0,9,8
15003,9114,1041,4.0,9,8
15004,8169,1041,1.0,8,8
15005,15504,1041,3.0,6,8
15006,7230,1041,3.0,5,8
15007,10323,1041,2.0,6,8
15008,5354,1041,3.0,9,8
15009,589,1041,2.0,6,8
15010,14295,1041,5.0,6,8
15011,10693,1041,3.0,9,8
15012,6122,1041,3.0,9,8
15013,15019,1041,4.0,6,8
15014,10913,1041,4.0,6,8
15015,4686,1041,3.0,6,8
15016,9050,1041,1.0,6,8
15017,10778,1041,5.0,6,8
15018,8618,1041,3.0,9,8
15019,8480,1041,2.0,6,8
15020,14079,1041,3.0,6,8
15021,8350,1041,3.0,9,8
15022,3960,1041,5.0,8,8
15023,2439,1041,2.0,6,8
15024,11182,1041,5.0,5,8
15025,2226,1041,4.0,6,8
15026,12142,1041,2.0,8,8
15027,3636,1041,4.0,6,8
15028,9039,1041,3.0,6,8
15029,5850,1041,5.0,6,8
15030,9251,1041,4.0,9,8
15031,4954,1041,2.0,6,8
15032,2594,1041,5.0,8,8
15033,2053,1041,3.0,9,8
15034,10029,1041,2.0,6,8
15035,13680,1041,5.0,9,8
