,UserId,ProductId,Rating
1785833,14283,4734,5.0
1785757,4191,4734,4.0
1785832,3108,4734,4.0
1785844,5566,4734,5.0
1785777,3670,4734,3.0
1785804,14606,4734,4.0
1785740,1533,4734,4.0
1785820,2537,4734,5.0
1785783,4171,4734,2.0
1785825,7665,4734,4.0
1785781,4792,4734,4.0
1785830,10336,4734,5.0
1785774,4535,4734,4.0
1785758,139,4734,4.0
1785842,12230,4734,5.0
1785753,5084,4734,4.0
1785817,13737,4734,4.0
1785770,4529,4734,4.0
1785807,12633,4734,3.0
1785741,3098,4734,3.0
1785784,12333,4734,4.0
1785794,4686,4734,5.0
1785772,8038,4734,4.0
1785843,9084,4734,3.0
1785798,6829,4734,5.0
1785759,11311,4734,5.0
1785743,1089,4734,3.0
1785809,4458,4734,4.0
1785810,2530,4734,5.0
1785769,10238,4734,3.0
1785751,15550,4734,5.0
1785779,4555,4734,2.0
1785760,2828,4734,4.0
1785819,5274,4734,5.0
1785735,8732,4734,3.0
1785782,11045,4734,4.0
1785801,10913,4734,4.0
1785755,11602,4734,5.0
1785838,11015,4734,4.0
1785840,6492,4734,5.0
1785742,10177,4734,4.0
1785796,12415,4734,5.0
1785837,12809,4734,5.0
1785826,6710,4734,3.0
1785803,14270,4734,4.0
1785836,3263,4734,5.0
1785766,11555,4734,4.0
1785739,2765,4734,4.0
1785752,10082,4734,5.0
1785839,10187,4734,5.0
1785748,14665,4734,4.0
1785834,1882,4734,5.0
1785841,1714,4734,3.0
1785808,8133,4734,5.0
1785749,15737,4734,4.0
1785806,212,4734,4.0
1785754,5762,4734,4.0
1785788,7876,4734,5.0
1785797,15799,4734,3.0
1785829,9748,4734,4.0
1784904,14276,4727,3.0
1784946,3516,4727,4.0
1784897,11182,4727,5.0
1784903,13469,4727,3.0
1784939,7408,4727,4.0
1784874,1128,4727,4.0
1784910,6824,4727,2.0
1784885,7132,4727,4.0
1784901,8462,4727,4.0
1784981,8099,4727,4.0
1784890,9778,4727,5.0
1784895,3819,4727,2.0
1784940,8659,4727,5.0
1784953,10693,4727,4.0
1784962,5177,4727,3.0
1784879,6744,4727,1.0
1784956,13844,4727,4.0
1784952,7352,4727,3.0
1784936,1681,4727,5.0
1784986,11113,4727,4.0
1784938,8494,4727,5.0
1784957,11909,4727,5.0
1784954,9311,4727,5.0
1784980,8350,4727,3.0
1784908,14160,4727,4.0
1784944,9134,4727,5.0
1784976,12548,4727,1.0
1784906,12693,4727,4.0
1784948,13357,4727,2.0
1784920,4319,4727,4.0
1784933,1157,4727,5.0
1784974,7825,4727,3.0
1784972,10728,4727,4.0
1784973,3108,4727,1.0
1784988,5566,4727,3.0
1784950,3503,4727,2.0
1784893,2085,4727,5.0
1784873,7907,4727,4.0
1784888,1533,4727,3.0
1784925,4171,4727,5.0
1784891,8182,4727,4.0
1784970,5871,4727,4.0
1784902,9074,4727,3.0
1784947,12633,4727,4.0
1784932,14521,4727,4.0
1784923,10452,4727,5.0
1784907,13247,4727,5.0
1784878,4448,4727,3.0
1784934,8480,4727,2.0
1784977,8915,4727,3.0
1784875,11714,4727,5.0
1784949,6027,4727,4.0
1784963,1996,4727,2.0
1784921,5954,4727,5.0
1784886,13374,4727,2.0
1784966,10957,4727,5.0
1784905,11311,4727,4.0
1784945,5145,4727,4.0
1784978,4629,4727,4.0
1784968,8126,4727,3.0
1784983,12208,4727,5.0
1784971,13376,4727,4.0
1784914,27,4727,4.0
1784943,5217,4727,5.0
1784884,5819,4727,4.0
1784937,8031,4727,4.0
1784985,8877,4727,5.0
1784942,11305,4727,2.0
1784917,13315,4727,5.0
1784975,8339,4727,4.0
1784958,14251,4727,5.0
1784965,11405,4727,4.0
1784877,12539,4727,4.0
1784931,481,4727,4.0
1784911,5909,4727,3.0
1784915,11615,4727,3.0
1784909,138,4727,4.0
1784889,13907,4727,5.0
1784924,4884,4727,3.0
1784896,14665,4727,4.0
1784951,12092,4727,4.0
1784883,3975,4727,4.0
1784960,53,4727,5.0
1784916,11846,4727,5.0
1784892,15404,4727,4.0
1784941,2320,4727,3.0
1784979,8051,4727,3.0
1784881,6685,4727,4.0
1784967,12887,4727,5.0
1784959,902,4727,5.0
1780530,11622,4710,4.0
1780499,14276,4710,3.0
1780537,3516,4710,5.0
1780501,9820,4710,3.0
1780515,7230,4710,5.0
1780527,7408,4710,4.0
1780478,1128,4710,4.0
1780503,6824,4710,5.0
1780482,7132,4710,4.0
1780495,8462,4710,4.0
1780563,8309,4710,3.0
1780569,8099,4710,4.0
1780485,9778,4710,5.0
1780491,3819,4710,4.0
1780528,8659,4710,4.0
1780516,11606,4710,4.0
1780547,2803,4710,4.0
1780492,4862,4710,4.0
1780520,12370,4710,3.0
1780525,1681,4710,5.0
1780553,10260,4710,4.0
1780555,11729,4710,5.0
1780561,11201,4710,4.0
1780510,9251,4710,5.0
1780523,11951,4710,4.0
1780575,7904,4710,3.0
1780508,15697,4710,5.0
1780543,9311,4710,4.0
1780559,6381,4710,5.0
1780567,8412,4710,4.0
1780498,4086,4710,5.0
1780533,9134,4710,5.0
1780566,12548,4710,3.0
1780568,8899,4710,5.0
1780522,1135,4710,4.0
1780486,9684,4710,5.0
1780560,8128,4710,3.0
1780571,2132,4710,4.0
1780490,218,4710,3.0
1780565,7825,4710,4.0
1780564,14283,4710,3.0
1780518,2517,4710,3.0
1780502,7190,4710,2.0
1780524,6507,4710,4.0
1780477,7907,4710,2.0
1780574,7254,4710,5.0
1780551,14245,4710,4.0
1780497,9074,4710,4.0
1780513,10778,4710,5.0
1780512,11903,4710,4.0
1780521,12333,4710,4.0
1780509,5232,4710,4.0
1780577,9084,4710,4.0
1780507,14399,4710,5.0
1780484,3798,4710,3.0
1780576,14720,4710,2.0
1780481,7740,4710,5.0
1780552,42,4710,4.0
1780526,11831,4710,5.0
1780544,4645,4710,5.0
1780483,805,4710,5.0
1780496,6436,4710,5.0
1780541,1775,4710,5.0
1780570,1726,4710,3.0
1780506,12848,4710,1.0
1780535,5145,4710,5.0
1780546,5138,4710,5.0
1780519,2464,4710,3.0
1780545,10892,4710,5.0
1780536,745,4710,5.0
1780542,14967,4710,3.0
1780488,11211,4710,5.0
1780517,12759,4710,5.0
1780556,11378,4710,4.0
1780494,8896,4710,4.0
1780538,3525,4710,2.0
1780558,2580,4710,4.0
1780529,1678,4710,5.0
1780539,212,4710,5.0
1780534,5497,4710,4.0
1780480,3975,4710,4.0
1780550,53,4710,3.0
1780514,4326,4710,5.0
1780532,15691,4710,5.0
1780487,12790,4710,2.0
1780511,12126,4710,4.0
1780479,13691,4710,5.0
1780548,8937,4710,5.0
1780549,902,4710,5.0
1764615,11622,4644,3.0
1764585,14276,4644,5.0
1764624,3516,4644,5.0
1764592,9820,4644,2.0
1764597,7230,4644,3.0
1764568,1128,4644,4.0
1764571,1712,4644,5.0
1764572,7132,4644,4.0
1764582,8462,4644,4.0
1764604,4216,4644,5.0
1764663,8099,4644,4.0
1764642,14811,4644,5.0
1764579,3819,4644,4.0
1764594,14654,4644,5.0
1764613,8659,4644,4.0
1764593,2053,4644,5.0
1764622,6946,4644,4.0
1764633,10693,4644,5.0
1764639,8424,4644,3.0
1764638,12930,4644,4.0
1764570,2874,4644,5.0
1764632,7352,4644,5.0
1764603,12370,4644,4.0
1764626,5828,4644,5.0
1764644,11729,4644,5.0
1764666,11113,4644,4.0
1764650,6381,4644,3.0
1764662,8350,4644,4.0
1764620,15178,4644,4.0
1764621,2920,4644,4.0
1764581,15759,4644,4.0
1764602,4319,4644,4.0
1764651,8128,4644,4.0
1764601,4779,4644,4.0
1764577,7626,4644,5.0
1764607,15213,4644,5.0
1764584,10225,4644,3.0
1764653,295,4644,4.0
1764619,7942,4644,5.0
1764655,3108,4644,2.0
1764611,2544,4644,5.0
1764631,3503,4644,4.0
1764669,7254,4644,5.0
1764574,11839,4644,5.0
1764589,3756,4644,4.0
1764588,11076,4644,4.0
1764583,9074,4644,4.0
1764587,1155,4644,3.0
1764576,11391,4644,5.0
1764636,13737,4644,4.0
1764596,4529,4644,5.0
1764586,3814,4644,3.0
1764627,12633,4644,3.0
1764606,10452,4644,5.0
1764612,15534,4644,5.0
1764671,9084,4644,3.0
1764661,2718,4644,5.0
1764569,294,4644,4.0
1764670,3999,4644,4.0
1764635,2630,4644,3.0
1764648,5078,4644,3.0
1764634,11966,4644,3.0
1764656,8094,4644,1.0
1764652,8126,4644,4.0
1764665,12208,4644,4.0
1764664,7846,4644,4.0
1764659,2598,4644,4.0
1764591,7836,4644,4.0
1764668,5717,4644,4.0
1764610,9375,4644,4.0
1764657,11851,4644,4.0
1764629,8706,4644,5.0
1764580,2860,4644,4.0
1764608,12638,4644,5.0
1764575,14865,4644,5.0
1764590,7155,4644,5.0
1764660,10314,4644,3.0
1764578,15323,4644,5.0
1764654,14723,4644,4.0
1764637,6927,4644,4.0
1764628,13322,4644,4.0
1764609,5365,4644,3.0
1764640,10312,4644,5.0
1764573,10493,4644,4.0
1764617,14011,4644,4.0
1764599,9950,4644,5.0
1764625,5932,4644,5.0
1764598,5958,4644,5.0
1764641,6877,4644,5.0
417957,8971,878,5.0
418100,9820,878,1.0
418728,13147,878,5.0
417974,15473,878,3.0
418706,9610,878,5.0
418421,1709,878,5.0
418433,5760,878,5.0
418798,8231,878,5.0
418196,12054,878,1.0
417975,8056,878,5.0
418379,9861,878,5.0
417964,9562,878,4.0
418869,6643,878,5.0
418195,7003,878,5.0
419020,8079,878,5.0
418854,1874,878,5.0
418654,12668,878,5.0
418915,9880,878,3.0
418026,1312,878,4.0
418638,6806,878,4.0
418140,12447,878,5.0
418736,7569,878,5.0
418853,5820,878,4.0
418201,15070,878,4.0
418170,11562,878,2.0
418088,4058,878,5.0
418396,10176,878,5.0
417992,11370,878,4.0
418021,13678,878,5.0
418007,25,878,5.0
418020,302,878,5.0
418543,6783,878,4.0
418102,4421,878,5.0
418886,5015,878,5.0
418397,12282,878,5.0
418488,7985,878,4.0
418532,13703,878,2.0
418574,11135,878,3.0
418851,12034,878,3.0
418829,7928,878,5.0
418166,7148,878,1.0
419063,13165,878,4.0
418602,8831,878,5.0
417801,10906,878,2.0
417771,15283,878,3.0
418559,1478,878,5.0
417980,15319,878,5.0
418137,15512,878,5.0
418957,7673,878,5.0
418094,15783,878,5.0
418796,7653,878,4.0
417941,13394,878,2.0
417842,10227,878,2.0
418240,8316,878,2.0
418923,3538,878,5.0
417872,1306,878,5.0
418401,15653,878,5.0
418881,10745,878,5.0
418198,343,878,1.0
418359,2804,878,5.0
417850,1036,878,5.0
418194,12998,878,5.0
417854,15219,878,4.0
418770,3269,878,2.0
417919,9654,878,5.0
419100,13825,878,5.0
418416,2011,878,5.0
418633,13317,878,3.0
418783,14591,878,5.0
417946,1926,878,1.0
418637,1738,878,5.0
418236,909,878,5.0
418069,3194,878,5.0
418874,14520,878,3.0
418810,6344,878,5.0
418146,9102,878,1.0
418668,13982,878,4.0
417966,6703,878,5.0
417982,8938,878,3.0
418010,13282,878,5.0
419002,2404,878,3.0
419065,3859,878,5.0
417847,3266,878,2.0
417882,9508,878,1.0
418514,12725,878,5.0
418492,11800,878,1.0
419088,1474,878,5.0
418942,15619,878,5.0
418842,12240,878,1.0
1786080,8971,4737,4.0
1786090,14276,4737,1.0
1786085,11182,4737,5.0
1786094,9820,4737,5.0
1786121,7408,4737,3.0
1786067,1128,4737,1.0
1786157,8309,4737,5.0
1786098,14654,4737,3.0
1786123,8659,4737,2.0
1786104,11606,4737,3.0
1786141,10693,4737,4.0
1786148,8424,4737,4.0
1786130,5787,4737,4.0
1786145,13844,4737,3.0
1786069,2874,4737,5.0
1786140,7352,4737,5.0
1786120,1681,4737,3.0
1786132,5828,4737,5.0
1786142,13680,4737,2.0
1786099,9251,4737,2.0
1786118,11951,4737,1.0
1786105,9114,4737,3.0
1786095,14160,4737,1.0
1786127,8924,4737,5.0
1786115,1135,4737,4.0
1786106,4779,4737,3.0
1786112,15213,4737,5.0
1786082,7508,4737,4.0
1786091,4191,4737,1.0
1786158,3108,4737,1.0
1786107,3670,4737,2.0
1786137,3503,4737,2.0
1786114,12115,4737,4.0
1786116,14854,4737,5.0
1786072,1533,4737,1.0
1786147,2537,4737,4.0
1786110,4171,4737,2.0
1786151,7665,4737,4.0
1786156,10336,4737,5.0
1786113,4982,4737,4.0
1786081,11391,4737,1.0
1786096,10781,4737,2.0
1786165,12230,4737,3.0
1786144,13737,4737,2.0
1786102,4529,4737,4.0
1786135,12633,4737,3.0
1786143,6483,4737,4.0
1786074,3098,4737,2.0
1786111,12333,4737,5.0
1786076,5789,4737,4.0
1786122,4686,4737,3.0
1786100,4820,4737,2.0
1786133,4669,4737,3.0
1786071,13374,4737,2.0
1786153,10957,4737,3.0
1786093,11311,4737,5.0
1786078,1089,4737,4.0
1786126,2041,4737,4.0
1786101,2412,4737,1.0
1786138,2530,4737,3.0
1786088,7481,4737,4.0
1786108,4555,4737,1.0
1786161,12743,4737,3.0
1786146,5274,4737,1.0
1786163,454,4737,3.0
1786129,10913,4737,4.0
1786089,11602,4737,5.0
1786128,10610,4737,5.0
1786092,5611,4737,3.0
1786164,12809,4737,3.0
1786109,11861,4737,3.0
1786152,6710,4737,3.0
1786073,782,4737,5.0
1786084,6408,4737,3.0
1786162,3263,4737,3.0
1786086,10082,4737,5.0
1786159,1882,4737,2.0
1786125,2114,4737,4.0
1786079,431,4737,5.0
1786136,8133,4737,4.0
1786139,12092,4737,5.0
1786134,212,4737,3.0
1786119,14150,4737,3.0
1786068,3636,4737,2.0
1786077,4659,4737,2.0
1786150,2534,4737,4.0
1786124,15799,4737,3.0
1786155,9748,4737,2.0
1786117,9300,4737,5.0
1466998,14276,3609,3.0
1467055,3516,3609,5.0
1466997,13469,3609,3.0
1467005,9820,3609,3.0
1467023,7230,3609,3.0
1466983,1712,3609,5.0
1466996,8462,3609,4.0
1467092,8099,3609,4.0
1466987,9778,3609,5.0
1467078,14811,3609,4.0
1466993,3819,3609,5.0
1467014,14654,3609,4.0
1467047,8659,3609,4.0
1467011,2053,3609,5.0
1467061,10693,3609,3.0
1467074,2803,3609,5.0
1467076,8424,3609,5.0
1467069,12930,3609,5.0
1466995,4862,3609,3.0
1466981,2874,3609,5.0
1467062,13680,3609,4.0
1467072,4480,3609,5.0
1467095,11113,3609,4.0
1467065,9311,3609,4.0
1467003,13210,3609,5.0
1467051,15178,3609,5.0
1467002,12693,3609,5.0
1467021,8109,3609,5.0
1467086,8128,3609,5.0
1466978,5811,3609,1.0
1466990,7626,3609,4.0
1466991,7508,3609,5.0
1467036,10029,3609,1.0
1467097,6122,3609,5.0
1466982,13909,3609,5.0
1467027,15160,3609,5.0
1467096,13229,3609,5.0
1466999,4191,3609,5.0
1467037,2544,3609,4.0
1467025,2517,3609,5.0
1467058,14606,3609,2.0
1467073,15369,3609,5.0
1466992,11284,3609,5.0
1467088,5354,3609,4.0
1466988,5746,3609,4.0
1467029,4171,3609,4.0
1467001,4635,3609,5.0
1467008,10781,3609,4.0
1467068,13737,3609,4.0
1467034,2839,3609,4.0
1467000,3405,3609,4.0
1467040,9050,3609,4.0
1467018,10778,3609,5.0
1467053,14704,3609,5.0
1467013,9863,3609,5.0
1467016,5232,3609,5.0
1467038,8480,3609,4.0
1467039,11831,3609,5.0
1467070,4645,3609,3.0
1467030,8588,3609,5.0
1467010,12848,3609,5.0
1467057,1695,3609,4.0
1467028,12805,3609,5.0
1467041,2105,3609,3.0
1467044,13969,3609,4.0
1466994,1606,3609,3.0
1467071,10372,3609,4.0
1467004,7836,3609,4.0
1466989,2884,3609,5.0
1467085,3540,3609,4.0
1467090,5627,3609,4.0
1467026,13315,3609,1.0
1467048,15264,3609,4.0
1467060,14341,3609,5.0
1466979,511,3609,3.0
1467087,1611,3609,4.0
1467012,10515,3609,5.0
1467081,11378,3609,3.0
1467064,4818,3609,4.0
1467079,9332,3609,5.0
1467042,15608,3609,4.0
1467091,6434,3609,4.0
1467022,11553,3609,5.0
1466985,8613,3609,3.0
1467066,9500,3609,5.0
1467020,4326,3609,5.0
1467056,5932,3609,3.0
1467093,1648,3609,4.0
1467080,4593,3609,3.0
1787007,14170,4746,5.0
1786991,14276,4746,3.0
1787031,3516,4746,5.0
1786987,11182,4746,5.0
1786995,9820,4746,5.0
1787003,7230,4746,5.0
1787020,7408,4746,5.0
1786969,1128,4746,5.0
1786975,7132,4746,5.0
1786989,8462,4746,4.0
1787064,8099,4746,5.0
1786985,3819,4746,2.0
1787026,13431,4746,4.0
1786977,8493,4746,5.0
1787028,5787,4746,5.0
1787037,15019,4746,4.0
1787036,7352,4746,5.0
1787010,12370,4746,2.0
1787070,11113,4746,4.0
1787039,3020,4746,4.0
1787038,9311,4746,4.0
1787048,6381,4746,5.0
1786990,13061,4746,5.0
1787027,9134,4746,5.0
1787068,803,4746,5.0
1787055,12548,4746,4.0
1787029,2920,4746,3.0
1787062,8899,4746,5.0
1786986,12527,4746,5.0
1786967,5811,4746,5.0
1787069,2132,4746,4.0
1787054,7825,4746,4.0
1786983,7508,4746,4.0
1787040,10201,4746,5.0
1787017,6684,4746,3.0
1787053,14283,4746,5.0
1787018,2544,4746,4.0
1787005,2517,4746,5.0
1786996,7190,4746,4.0
1787015,15508,4746,4.0
1786978,11839,4746,5.0
1786984,11284,4746,2.0
1787050,7113,4746,3.0
1787057,9318,4746,4.0
1787022,3852,4746,3.0
1787051,5871,4746,2.0
1786992,139,4746,4.0
1786997,14502,4746,5.0
1787008,1144,4746,5.0
1787041,12595,4746,4.0
1787058,14379,4746,4.0
1786970,4448,4746,3.0
1787000,5232,4746,5.0
1787035,1051,4746,1.0
1787033,11036,4746,3.0
1787001,1555,4746,5.0
1787024,8963,4746,5.0
1786976,13374,4746,2.0
1786994,14925,4746,5.0
1787004,11379,4746,4.0
1786998,12848,4746,5.0
1787023,8246,4746,3.0
1787014,12351,4746,4.0
1787034,11138,4746,4.0
1786988,2343,4746,3.0
1787016,11010,4746,5.0
1787030,2226,4746,4.0
1787019,1799,4746,5.0
1786968,1559,4746,3.0
1786974,6354,4746,4.0
1787071,12672,4746,5.0
1787043,8277,4746,5.0
1787006,11615,4746,5.0
1787060,6086,4746,5.0
1787011,3335,4746,4.0
1787044,8355,4746,4.0
1787065,2152,4746,4.0
1786979,11080,4746,5.0
1787012,4073,4746,4.0
1787063,12044,4746,5.0
1787059,2752,4746,3.0
1786972,10509,4746,5.0
1787013,7729,4746,5.0
1786981,11943,4746,4.0
1787067,3045,4746,5.0
1787009,3944,4746,5.0
1787025,15072,4746,4.0
1786982,9363,4746,2.0
1787021,7127,4746,4.0
1446681,11622,3539,4.0
1446630,14276,3539,5.0
1446683,3516,3539,5.0
1446628,13469,3539,5.0
1446612,1712,3539,4.0
1446723,8099,3539,4.0
1446624,3819,3539,4.0
1446640,14654,3539,4.0
1446678,8659,3539,2.0
1446638,2053,3539,4.0
1446718,195,3539,4.0
1446693,10693,3539,4.0
1446614,8493,3539,4.0
1446703,8424,3539,5.0
1446627,4862,3539,4.0
1446611,2874,3539,5.0
1446686,5828,3539,5.0
1446694,13680,3539,5.0
1446698,4480,3539,4.0
1446734,7904,3539,2.0
1446695,9311,3539,5.0
1446722,8350,3539,3.0
1446636,13210,3539,4.0
1446625,1535,3539,3.0
1446682,9134,3539,5.0
1446721,8899,3539,5.0
1446647,8109,3539,5.0
1446653,4319,3539,4.0
1446709,8128,3539,4.0
1446645,4094,3539,5.0
1446608,5811,3539,3.0
1446725,2132,3539,5.0
1446620,7626,3539,4.0
1446666,15720,3539,2.0
1446623,218,3539,4.0
1446731,13229,3539,5.0
1446736,5566,3539,4.0
1446674,2544,3539,5.0
1446649,2517,3539,5.0
1446667,12115,3539,3.0
1446684,14606,3539,4.0
1446637,7190,3539,3.0
1446670,14854,3539,5.0
1446619,2085,3539,5.0
1446700,15369,3539,3.0
1446609,7907,3539,3.0
1446713,5354,3539,4.0
1446616,5746,3539,3.0
1446634,4635,3539,1.0
1446679,8266,3539,1.0
1446704,14245,3539,4.0
1446635,11076,3539,5.0
1446651,4535,3539,1.0
1446622,8056,3539,5.0
1446655,4703,3539,5.0
1446631,139,3539,5.0
1446644,4529,3539,4.0
1446730,4500,3539,4.0
1446676,2682,3539,5.0
1446643,8816,3539,5.0
1446675,8480,3539,4.0
1446702,4590,3539,5.0
1446687,11036,3539,5.0
1446714,5650,3539,5.0
1446626,11352,3539,4.0
1446662,9838,3539,4.0
1446613,805,3539,5.0
1446690,9756,3539,4.0
1446646,8707,3539,5.0
1446639,12185,3539,5.0
1446680,15264,3539,2.0
1446633,1182,3539,4.0
1446671,9375,3539,3.0
1446705,10151,3539,3.0
1446699,14251,3539,4.0
1446697,10959,3539,4.0
1446618,10177,3539,3.0
1446708,13058,3539,3.0
1446707,11378,3539,2.0
1446689,6835,3539,5.0
1446724,13177,3539,5.0
1446632,7888,3539,5.0
1446664,1744,3539,4.0
1446717,10459,3539,3.0
1446710,11514,3539,3.0
1446672,12981,3539,5.0
1446716,10741,3539,4.0
1446735,8013,3539,4.0
1446720,184,3539,3.0
1784780,8971,4726,4.0
1784825,11622,4726,4.0
1784788,14276,4726,4.0
1784832,3516,4726,5.0
1784790,9820,4726,3.0
1784804,7230,4726,5.0
1784823,7408,4726,4.0
1784772,1128,4726,4.0
1784792,6824,4726,5.0
1784775,7132,4726,4.0
1784785,8462,4726,4.0
1784855,8309,4726,3.0
1784862,8099,4726,4.0
1784782,3819,4726,4.0
1784824,8659,4726,5.0
1784795,2053,4726,4.0
1784830,6946,4726,4.0
1784805,11606,4726,5.0
1784837,10693,4726,5.0
1784840,13844,4726,4.0
1784836,7352,4726,5.0
1784811,12370,4726,4.0
1784820,1681,4726,5.0
1784847,11729,4726,4.0
1784853,11201,4726,4.0
1784798,9251,4726,5.0
1784817,11951,4726,4.0
1784797,15697,4726,5.0
1784838,9311,4726,5.0
1784849,6381,4726,5.0
1784861,8350,4726,4.0
1784859,8412,4726,4.0
1784783,1535,4726,4.0
1784828,9134,4726,5.0
1784858,12548,4726,3.0
1784860,8899,4726,5.0
1784827,8924,4726,5.0
1784816,1135,4726,4.0
1784779,9684,4726,5.0
1784808,4319,4726,4.0
1784850,8128,4726,3.0
1784867,2132,4726,4.0
1784872,6122,4726,4.0
1784856,14283,4726,3.0
1784809,3670,4726,4.0
1784807,2517,4726,3.0
1784791,7190,4726,3.0
1784818,6507,4726,4.0
1784771,7907,4726,4.0
1784869,7254,4726,5.0
1784839,2439,4726,3.0
1784813,4171,4726,4.0
1784778,8182,4726,4.0
1784852,5871,4726,3.0
1784842,14245,4726,4.0
1784787,9074,4726,4.0
1784810,1144,4726,3.0
1784819,2682,4726,5.0
1784799,5844,4726,4.0
1784800,11903,4726,4.0
1784814,12333,4726,4.0
1784802,8816,4726,5.0
1784796,14399,4726,5.0
1784777,3798,4726,3.0
1784871,14720,4726,4.0
1784854,5650,4726,3.0
1784821,11831,4726,5.0
1784776,805,4726,4.0
1784786,6436,4726,5.0
1784834,1775,4726,5.0
1784863,1726,4726,2.0
1784829,5145,4726,5.0
1784822,2105,4726,4.0
1784870,2987,4726,5.0
1784801,14295,4726,5.0
1784831,745,4726,5.0
1784857,14689,4726,5.0
1784835,14967,4726,3.0
1784851,1611,4726,4.0
1784806,12759,4726,5.0
1784803,11836,4726,5.0
1784864,13177,4726,5.0
1784845,10677,4726,4.0
1784844,11589,4726,4.0
1784784,8896,4726,4.0
1784843,8914,4726,4.0
1784841,53,4726,5.0
1784781,12790,4726,2.0
803008,14276,1780,5.0
803050,3516,1780,5.0
803007,13469,1780,3.0
803021,7230,1780,4.0
802996,1712,1780,5.0
803090,8099,1780,3.0
803085,195,1780,5.0
802994,6744,1780,3.0
803067,2803,1780,5.0
803070,8424,1780,5.0
803064,12930,1780,4.0
803063,13844,1780,5.0
802995,2874,1780,5.0
803046,1681,1780,4.0
803052,5828,1780,5.0
803059,13680,1780,4.0
803065,4480,1780,4.0
803061,9311,1780,5.0
803076,6381,1780,5.0
803049,15178,1780,4.0
803092,803,1780,4.0
802992,3689,1780,5.0
803004,15759,1780,4.0
803027,4319,1780,5.0
803093,2132,1780,4.0
803026,4779,1780,5.0
803038,15720,1780,4.0
803035,15213,1780,5.0
803003,218,1780,4.0
803040,7792,1780,5.0
803078,295,1780,5.0
803083,14283,1780,5.0
803048,7942,1780,5.0
803094,13229,1780,5.0
803082,3108,1780,2.0
803018,12091,1780,3.0
803028,3670,1780,5.0
803058,7521,1780,5.0
803056,3503,1780,4.0
803066,15369,1780,5.0
803089,3487,1780,4.0
802998,1533,1780,2.0
803079,5354,1780,5.0
803000,5746,1780,5.0
803013,3756,1780,5.0
803073,7665,1780,4.0
803071,14245,1780,4.0
803025,4535,1780,4.0
803042,14594,1780,4.0
803012,1155,1780,5.0
803006,5084,1780,4.0
803019,4529,1780,5.0
803010,3405,1780,4.0
803017,5844,1780,4.0
803039,1706,1780,5.0
803022,8038,1780,4.0
803097,9084,1780,4.0
803084,516,1780,3.0
803069,4590,1780,5.0
803060,10820,1780,5.0
803080,5650,1780,5.0
803057,4971,1780,5.0
803096,3999,1780,4.0
803009,11311,1780,4.0
803074,5072,1780,4.0
803051,1695,1780,5.0
803081,13376,1780,4.0
803014,14820,1780,4.0
803086,2598,1780,4.0
803091,10823,1780,5.0
803037,8976,1780,5.0
803036,12638,1780,5.0
803095,12672,1780,5.0
803034,3755,1780,5.0
803077,1997,1780,5.0
803015,7155,1780,4.0
803002,15323,1780,5.0
803072,11589,1780,4.0
803030,2101,1780,4.0
802993,7450,1780,4.0
803024,744,1780,5.0
803062,11495,1780,5.0
803005,750,1780,4.0
803016,13027,1780,5.0
803023,12440,1780,5.0
803054,103,1780,4.0
803001,10767,1780,4.0
803075,7477,1780,4.0
1785538,8971,4732,4.0
1785546,14276,4732,3.0
1785543,11182,4732,5.0
1785527,1128,4732,5.0
1785615,8099,4732,4.0
1785552,14654,4732,5.0
1785576,8659,4732,5.0
1785556,11606,4732,5.0
1785613,195,4732,4.0
1785593,10693,4732,2.0
1785526,8424,4732,5.0
1785580,5787,4732,5.0
1785597,13844,4732,5.0
1785529,2874,4732,5.0
1785592,7352,4732,4.0
1785571,1681,4732,4.0
1785583,5828,4732,5.0
1785594,13680,4732,4.0
1785553,9251,4732,4.0
1785570,11951,4732,4.0
1785605,6381,4732,4.0
1785558,9114,4732,3.0
1785578,8924,4732,5.0
1785559,4779,4732,4.0
1785540,7626,4732,3.0
1785565,15720,4732,4.0
1785564,15213,4732,5.0
1785531,12787,4732,4.0
1785541,7508,4732,5.0
1785530,13909,4732,4.0
1785579,7942,4732,5.0
1785547,4191,4732,5.0
1785610,3108,4732,3.0
1785626,5566,4732,5.0
1785591,7521,4732,5.0
1785589,3503,4732,4.0
1785533,1533,4732,4.0
1785598,2537,4732,5.0
1785602,7665,4732,5.0
1785561,4792,4732,5.0
1785608,10336,4732,5.0
1785569,14594,4732,4.0
1785539,11391,4732,4.0
1785624,12230,4732,5.0
1785522,5084,4732,4.0
1785596,13737,4732,3.0
1785554,4529,4732,5.0
1785585,12633,4732,3.0
1785549,3405,4732,4.0
1785563,12333,4732,5.0
1785575,4686,4732,5.0
1785567,10502,4732,5.0
1785557,8038,4732,4.0
1785572,5118,4732,4.0
1785625,3999,4732,5.0
1785534,805,4732,5.0
1785536,1089,4732,4.0
1785587,4458,4732,4.0
1785595,10388,4732,5.0
1785590,2530,4732,2.0
1785560,4555,4732,4.0
1785550,2828,4732,5.0
1785521,5274,4732,4.0
1785535,9123,4732,3.0
1785562,11045,4732,3.0
1785619,11015,4732,5.0
1785621,6492,4732,5.0
1785611,4190,4732,4.0
1785618,15511,4732,5.0
1785581,14270,4732,2.0
1785542,6408,4732,5.0
1785617,3263,4732,4.0
